loan_id,customer_id,segment,industry,region,rating_grade,outstanding_balance_vnd,undrawn_commitment_vnd,collateral_type,ltv,dscr,leverage,revenue_growth,cash_flow_margin,dpd,rating_downgrade_notches,pd_12m,lgd,ccf,ead_vnd,ifrs9_stage,lifetime_pd,ecl_vnd,default_flag
LN00377,CUS00189,Consumer Finance,Retail,Da Nang,B,500000000000,159316898811,Unsecured,1.1373,2.542,4.602,0.2717,0.1736,95,2,0.393064,0.848053,0.75,619487674108,3,0.393064,206499656636,1
LN00378,CUS00062,SME,Construction,Da Nang,BBB,1750000000000,545124424799,Inventory,0.698,1.333,1.114,0.0656,0.2292,0,0,0.025,0.494286,0.4,1968049769919,1,0.0375,24319481152,0
LN00379,CUS00266,Large Corporate,F&B,Hanoi,CCC,2016000000000,888531620389,Real Estate,0.7109,2.323,2.791,0.0117,0.0078,0,0,0.28,0.498822,0.4,2371412648155,1,0.42,331215398769,0
LN00380,CUS00401,SME,Construction,Binh Duong,AA,1828000000000,15435918805,Inventory,0.7963,1.0,3.229,0.13,0.0901,0,0,0.005938,0.52872,0.4,1834174367522,1,0.008906,5758076399,0
LN00381,CUS00311,SME,Technology,Hai Phong,AAA,2982000000000,1047939409901,Receivables,0.905,1.131,6.675,0.0893,0.128,0,2,0.003992,0.566737,0.4,3401175763960,2,0.011976,23084408381,0
LN00382,CUS00307,SME,Construction,Dong Nai,AA,331000000000,125293997402,Inventory,0.6412,1.83,2.044,0.1464,0.1873,95,0,0.012917,0.474417,0.4,381117598960,3,0.012917,2335445086,1
LN00383,CUS00316,SME,Construction,Hai Phong,BBB,1994000000000,76147107496,Inventory,0.631,1.136,3.785,0.1708,0.0697,0,0,0.028642,0.470841,0.4,2024458842998,1,0.042963,27301583039,0
LN00384,CUS00550,Consumer Finance,Technology,HCMC,BB,153000000000,23359779540,Real Estate,0.3867,1.34,5.106,-0.0229,0.1209,5,0,0.073481,0.385339,0.75,170519834655,1,0.110222,4828303868,0
LN00385,CUS00100,Consumer Finance,Retail,Hai Phong,BB,581000000000,127821522799,Real Estate,1.083,1.943,2.432,-0.0109,0.0819,5,2,0.087083,0.629035,0.75,676866142099,2,0.26125,111233022298,0
LN00386,CUS00333,Large Corporate,Healthcare,Hanoi,BB,469000000000,104922134943,Real Estate,0.6226,1.918,2.258,0.1437,0.0106,15,3,0.11,0.46792,0.4,510968853977,2,0.33,78900522253,0
LN00387,CUS00042,SME,Healthcare,HCMC,CCC,875000000000,300914728682,Inventory,0.6992,1.525,3.761,0.1483,-0.0164,0,0,0.305559,0.494731,0.4,995365891472,1,0.458339,150469064482,0
LN00388,CUS00488,SME,Healthcare,Dong Nai,A,66000000000,26124920142,Machinery,1.0069,1.858,3.282,0.3321,0.0339,0,0,0.012406,0.602421,0.4,76449968056,1,0.018609,571355115,0
LN00389,CUS00005,SME,Manufacturing,Binh Duong,A,1846000000000,342274421262,Cash,1.1041,1.514,4.057,0.1066,-0.106,5,1,0.017523,0.48645,0.4,1982909768504,1,0.026284,16902213443,0
LN00390,CUS00153,Consumer Finance,Construction,Dong Nai,BBB,2537000000000,413164624388,Real Estate,0.6503,1.848,1.46,0.1392,0.2247,5,0,0.027083,0.477621,0.75,2846873468291,1,0.040625,36825934421,0
LN00391,CUS00551,SME,Technology,HCMC,B,2746000000000,1140147074860,Machinery,1.0295,1.974,3.468,0.2126,-0.0348,0,0,0.126733,0.610317,0.4,3202058829944,1,0.1901,247671330484,0
LN00392,CUS00334,SME,Real Estate,HCMC,A,292000000000,117613403581,Real Estate,0.3685,1.668,1.354,0.0249,0.1373,5,0,0.013,0.378966,0.4,339045361432,1,0.0195,1670327130,0
LN00393,CUS00368,Retail Mortgage,Energy,Da Nang,A,905000000000,29944976989,Receivables,0.7925,1.706,2.301,0.1293,0.0513,0,0,0.012,0.527366,0.75,927458732741,1,0.018,5869321304,0
LN00394,CUS00627,Large Corporate,Manufacturing,HCMC,A,246000000000,31062879946,Cash,0.7705,2.272,4.207,-0.185,0.1565,0,0,0.013739,0.369678,0.4,258425151978,1,0.020608,1312495949,0
LN00395,CUS00594,Retail Mortgage,Agriculture,HCMC,BB,1688000000000,650957270919,Real Estate,0.15,1.923,0.963,-0.1066,0.0664,5,0,0.059583,0.3025,0.75,2176217953189,1,0.089375,39224061712,0
LN00396,CUS00101,Consumer Finance,Healthcare,Hai Phong,B,22000000000,4135941348,Cash,1.1682,3.429,4.383,0.0579,-0.0043,0,0,0.139909,0.508881,0.75,25101956011,1,0.209864,1787189462,0
LN00397,CUS00598,SME,Construction,Hanoi,BBB,2841000000000,935552174651,Real Estate,0.7515,1.709,2.626,0.3293,0.167,0,1,0.03125,0.513022,0.4,3215220869860,1,0.046875,51546172128,0
LN00398,CUS00544,Retail Mortgage,Technology,Hanoi,CCC,1662000000000,138320917629,Unsecured,0.9734,2.334,1.78,0.0773,0.086,5,0,0.303333,0.79069,0.75,1765740688221,1,0.455,423499951275,0
LN00399,CUS00393,SME,F&B,Da Nang,BBB,2223000000000,575430697851,Cash,0.9308,2.606,2.279,-0.0318,0.1776,65,0,0.052083,0.425791,0.4,2453172279140,2,0.15625,163209087746,0
LN00400,CUS00595,SME,Real Estate,Can Tho,BBB,2656000000000,667866355437,Machinery,0.7507,2.589,4.099,0.2225,0.3065,0,0,0.028298,0.512736,0.4,2923146542174,1,0.042447,42413512502,0
LN00401,CUS00546,Retail Mortgage,Retail,Da Nang,CCC,1314000000000,208558410080,Machinery,0.8171,2.626,3.114,0.1442,0.038,0,0,0.283831,0.535994,0.75,1470418807560,1,0.425746,223697467083,0
LN00402,CUS00115,Retail Mortgage,Transport,Dong Nai,BBB,270000000000,22884960262,Unsecured,1.0407,1.975,2.801,-0.0074,0.1218,65,0,0.052083,0.814253,0.75,287163720196,2,0.15625,36534971973,0
LN00403,CUS00238,Retail Mortgage,Manufacturing,Can Tho,A,2571000000000,26251506204,Cash,0.5878,2.217,4.643,-0.0049,-0.0247,0,0,0.014366,0.305727,0.75,2590688629653,1,0.021549,11378361072,0
LN00404,CUS00314,SME,Transport,HCMC,CCC,2687000000000,781172840471,Inventory,1.0074,1.46,4.866,-0.0333,-0.0552,0,0,0.342709,0.60259,0.4,2999469136188,1,0.514064,619429781469,0
LN00405,CUS00158,SME,Retail,HCMC,B,195000000000,13016688931,Inventory,0.7428,3.144,2.591,0.0077,0.0405,0,1,0.15,0.509968,0.4,200206675572,1,0.225,15314841163,0
LN00406,CUS00460,Consumer Finance,Real Estate,Binh Duong,BBB,520000000000,103167941234,Cash,0.8221,1.545,3.893,0.0091,-0.0241,95,0,0.067262,0.387726,0.75,597375955925,3,0.067262,15579140814,1
LN00407,CUS00297,Large Corporate,Agriculture,Can Tho,CCC,1659000000000,695089499142,Real Estate,0.7064,0.473,3.933,0.0341,0.1888,0,0,0.474304,0.497247,0.4,1937035799656,1,0.711455,456842291023,0
LN00408,CUS00412,SME,Healthcare,Binh Duong,CCC,2986000000000,1218575714736,Cash,0.8031,1.014,3.961,0.0355,-0.0806,0,0,0.353915,0.381094,0.4,3473430285894,1,0.530872,468478703258,0
LN00409,CUS00525,SME,Technology,Hai Phong,B,227000000000,62122646066,Inventory,0.9326,2.433,3.667,-0.2214,0.1012,35,0,0.199601,0.576416,0.4,251849058426,2,0.598804,86928186256,0
LN00410,CUS00457,SME,Transport,Can Tho,A,231000000000,94433060475,Cash,0.9288,1.6,3.807,0.185,0.0289,0,0,0.013162,0.425063,0.4,268773224190,1,0.019743,1503713879,0
LN00411,CUS00487,Retail Mortgage,Retail,Can Tho,BB,1704000000000,616266044861,Receivables,0.763,2.766,4.645,0.045,0.1249,0,0,0.065855,0.517044,0.75,2166199533645,1,0.098783,73759119737,0
LN00412,CUS00191,Large Corporate,Transport,Can Tho,BB,1541000000000,61334458833,Cash,0.7836,0.773,4.872,-0.117,0.1421,5,1,0.104497,0.374249,0.4,1565533783533,1,0.156746,61224983852,0
LN00413,CUS00295,SME,Agriculture,Hai Phong,BBB,2399000000000,328090768156,Inventory,0.6421,1.577,3.297,0.0821,0.0741,15,0,0.03214,0.474744,0.4,2530236307262,1,0.04821,38606825066,0
LN00414,CUS00123,Large Corporate,Retail,Da Nang,A,2021000000000,904296105077,Inventory,1.3483,2.631,4.143,-0.1229,0.0396,35,0,0.020646,0.721922,0.4,2382718442030,2,0.061937,106540729133,0
LN00415,CUS00299,Large Corporate,Healthcare,Binh Duong,BB,669000000000,175107086299,Inventory,0.985,2.286,2.741,-0.0786,0.1616,5,2,0.087083,0.594762,0.4,739042834519,2,0.26125,114833689420,0
LN00416,CUS00372,SME,Construction,Hanoi,BB,752000000000,258770885902,Unsecured,0.9118,1.529,2.708,0.0109,0.1526,35,1,0.100833,0.769118,0.4,855508354360,2,0.3025,199041097126,0
LN00417,CUS00629,Retail Mortgage,Transport,Dong Nai,BB,562000000000,131045381733,Real Estate,0.4891,2.254,1.546,0.4137,0.1271,0,0,0.055,0.421202,0.75,660284036299,1,0.0825,15296196868,0
LN00418,CUS00372,Retail Mortgage,Agriculture,HCMC,B,2259000000000,713887372159,Unsecured,0.9195,1.985,1.824,0.1574,0.0699,0,0,0.12,0.771838,0.75,2794415529119,1,0.18,258820328404,0
LN00419,CUS00115,SME,Healthcare,Hanoi,B,707000000000,225853057001,Inventory,1.2112,1.981,3.677,0.4296,0.1259,0,0,0.129749,0.673914,0.4,797341222800,1,0.194623,69719150932,0
LN00420,CUS00099,Retail Mortgage,Technology,Can Tho,AAA,806000000000,39105364402,Real Estate,0.7618,1.976,1.581,0.1644,0.1046,0,0,0.002,0.516633,0.75,835329023301,1,0.003,863117105,0
LN00421,CUS00518,Large Corporate,Healthcare,Binh Duong,A,758000000000,228741880986,Machinery,0.9603,1.856,3.173,-0.065,0.0246,35,1,0.022249,0.586102,0.4,849496752394,2,0.066748,33233027593,0
LN00422,CUS00487,Retail Mortgage,Healthcare,Da Nang,AA,890000000000,286682559417,Cash,0.7605,2.129,3.009,0.0804,0.0826,5,2,0.007922,0.366165,0.75,1105011919562,2,0.023766,9615913491,0
LN00423,CUS00370,SME,Manufacturing,Dong Nai,BB,742000000000,278720405168,Real Estate,0.8587,1.732,1.773,0.0635,0.095,0,0,0.055,0.55053,0.4,853488162067,1,0.0825,25842904378,0
LN00424,CUS00439,Large Corporate,Real Estate,HCMC,BBB,475000000000,82246963730,Receivables,0.6767,0.935,3.811,-0.053,-0.0516,0,0,0.032736,0.48685,0.4,507898785492,1,0.049104,8094710304,0
LN00425,CUS00173,Consumer Finance,Technology,Hanoi,B,736000000000,4234671696,Inventory,0.713,1.07,1.846,0.2127,0.072,0,0,0.132464,0.499551,0.75,739176003772,1,0.198696,48913246150,0
LN00426,CUS00410,Large Corporate,Retail,Da Nang,BBB,1657000000000,91537610344,Cash,0.7598,2.265,1.286,0.0293,0.2145,0,0,0.025,0.365922,0.4,1693615044137,1,0.0375,15493263714,0
LN00427,CUS00028,Consumer Finance,Healthcare,HCMC,BBB,2096000000000,263049645225,Receivables,0.8608,1.539,3.193,0.2911,0.0602,0,0,0.025579,0.551278,0.75,2293287233918,1,0.038368,32337494259,0
LN00428,CUS00268,Large Corporate,Transport,Binh Duong,BBB,2554000000000,110716239345,Cash,0.7724,2.614,4.281,0.1152,-0.0511,0,0,0.028842,0.370326,0.4,2598286495738,1,0.043263,27751931172,0
LN00429,CUS00169,SME,Agriculture,Hai Phong,BBB,1764000000000,698643757632,Real Estate,0.8103,2.209,4.112,-0.0753,0.1386,5,1,0.036668,0.533591,0.4,2043457503052,1,0.055002,39981907784,0
LN00430,CUS00270,Retail Mortgage,F&B,Hai Phong,BBB,450000000000,115193182782,Receivables,0.878,1.103,3.306,-0.1166,0.0679,0,0,0.027866,0.55729,0.75,536394887086,1,0.041799,8329984061,0
LN00431,CUS00354,SME,Energy,Da Nang,BB,1167000000000,168301533743,Inventory,0.9098,1.829,3.874,-0.0625,0.0891,35,0,0.09285,0.568439,0.4,1234320613497,2,0.278549,195439947144,0
LN00432,CUS00472,SME,Real Estate,Dong Nai,BBB,963000000000,280846692164,Machinery,0.8034,0.79,1.511,0.2207,0.1173,0,0,0.033192,0.531173,0.4,1075338676865,1,0.049787,18958746293,0
LN00433,CUS00509,SME,Healthcare,Binh Duong,B,1094000000000,10044038880,Receivables,0.8084,1.822,2.461,0.2938,0.0741,0,0,0.12,0.532923,0.4,1098017615552,1,0.18,70219078329,0
LN00434,CUS00305,Large Corporate,Transport,Binh Duong,B,1490000000000,650001308227,Inventory,0.9315,2.033,5.098,0.1503,0.0849,35,0,0.220214,0.576016,0.4,1750000523290,2,0.660642,665945414136,0
LN00435,CUS00308,SME,Retail,Hai Phong,BBB,2941000000000,1117239131632,Real Estate,0.8001,2.08,5.495,0.2127,0.0358,15,0,0.038735,0.530033,0.4,3387895652652,1,0.058102,69556124153,0
LN00436,CUS00219,Large Corporate,Transport,Dong Nai,BB,1031000000000,289951990258,Receivables,0.8712,0.906,3.889,0.0947,0.1041,5,1,0.092127,0.554933,0.4,1146980796103,1,0.138191,58638881953,0
LN00437,CUS00308,Large Corporate,Technology,Can Tho,CCC,2184000000000,795019822867,Unsecured,1.1122,0.843,5.267,-0.0357,0.1398,0,0,0.436149,0.83928,0.4,2502007929146,1,0.654224,915864065385,0
LN00438,CUS00197,Retail Mortgage,Transport,Hanoi,BBB,2598000000000,237979706315,Real Estate,0.6992,0.926,4.564,-0.0042,0.0411,0,0,0.035161,0.494714,0.75,2776484779736,1,0.052742,48296526849,0
LN00439,CUS00498,SME,F&B,Can Tho,BBB,1788000000000,339556591073,Cash,0.9614,1.594,3.152,0.1233,0.1059,0,0,0.025455,0.436501,0.4,1923822636429,1,0.038182,21375613448,0
LN00440,CUS00115,Large Corporate,Construction,Binh Duong,AAA,262000000000,106177778938,Inventory,0.6936,1.364,3.934,0.037,0.0609,65,1,0.004891,0.492773,0.4,304471111575,2,0.014672,2201387224,0
LN00441,CUS00434,SME,Construction,HCMC,BB,2153000000000,243964237423,Cash,0.9604,1.531,5.025,0.3068,0.0394,0,1,0.082116,0.436128,0.4,2250585694969,1,0.123174,80600728941,0
LN00442,CUS00253,Large Corporate,Manufacturing,Da Nang,A,1802000000000,331151738102,Inventory,1.0828,1.922,2.84,-0.193,0.0641,0,0,0.012,0.628979,0.4,1934460695240,1,0.018,14600823132,0
LN00443,CUS00566,SME,Manufacturing,Hai Phong,B,1508000000000,557378537497,Unsecured,1.3674,1.99,1.085,-0.1331,-0.0097,5,1,0.16,0.928582,0.4,1730951414998,1,0.24,257172950256,0
LN00444,CUS00242,Consumer Finance,Transport,Da Nang,BBB,501000000000,120595615685,Unsecured,0.4449,1.851,4.708,0.5375,0.1001,65,2,0.069706,0.605716,0.75,591446711763,2,0.209119,74916535946,0
LN00445,CUS00433,Consumer Finance,Manufacturing,Can Tho,A,1301000000000,514884100059,Unsecured,0.8714,1.241,5.946,0.1563,0.1744,0,0,0.016242,0.755005,0.75,1687163075044,1,0.024363,20689325472,0
LN00446,CUS00646,SME,Manufacturing,Hai Phong,A,273000000000,43225552177,Cash,0.4243,0.993,1.665,0.0648,0.0023,0,0,0.013991,0.248488,0.4,290290220870,1,0.020987,1009238724,0
LN00447,CUS00328,Large Corporate,Manufacturing,Hai Phong,B,2575000000000,354053209375,Machinery,0.7639,1.678,3.206,0.3646,0.1028,0,0,0.122959,0.517348,0.4,2716621283750,1,0.184439,172811909638,0
LN00448,CUS00230,Large Corporate,Manufacturing,Hanoi,BBB,2431000000000,904443520189,Unsecured,0.5623,1.912,2.313,-0.018,0.1159,35,2,0.052083,0.646801,0.4,2792777408075,2,0.15625,282245666782,0
LN00449,CUS00581,SME,Agriculture,Hanoi,CCC,938000000000,382779181854,Unsecured,0.9812,1.741,2.943,-0.0243,0.0212,0,0,0.28,0.793422,0.4,1091111672741,1,0.42,242399477204,0
LN00450,CUS00442,SME,Agriculture,Can Tho,AAA,2761000000000,613955462494,Receivables,0.9733,1.859,4.131,0.3911,0.0413,0,1,0.002772,0.590661,0.4,3006582184997,1,0.004157,4921881607,0
LN00451,CUS00470,Consumer Finance,Retail,Hanoi,A,2978000000000,907500511452,Inventory,0.6714,2.077,3.905,0.1983,0.0818,35,0,0.020303,0.485002,0.75,3658625383589,2,0.06091,108080459673,0
LN00452,CUS00241,Retail Mortgage,Manufacturing,Hai Phong,AAA,1630000000000,503806271539,Unsecured,1.1266,1.603,1.06,0.0679,0.0287,0,0,0.002,0.844304,0.75,2007854703654,1,0.003,3390478868,0
LN00453,CUS00595,Consumer Finance,Healthcare,HCMC,B,2908000000000,979149272316,Cash,0.9968,1.919,2.332,-0.0244,0.0292,95,0,0.31,0.448872,0.75,3642361954237,3,0.31,506835454700,1
LN00454,CUS00288,SME,Agriculture,Dong Nai,BBB,1919000000000,113919113311,Inventory,0.9683,1.522,4.77,0.1364,0.121,0,0,0.030309,0.588908,0.4,1964567645324,1,0.045464,35066096776,0
LN00455,CUS00451,Large Corporate,Energy,Hanoi,BBB,2512000000000,937767607796,Inventory,1.0661,1.505,2.427,0.1224,0.0823,65,0,0.052083,0.623152,0.4,2887107043118,2,0.15625,281110373849,0
LN00456,CUS00497,Large Corporate,Real Estate,Hai Phong,A,1928000000000,225770310806,Real Estate,0.4183,1.639,1.758,0.4919,0.0845,0,0,0.012,0.396393,0.4,2018308124322,1,0.018,9600522032,0
LN00457,CUS00585,Large Corporate,Manufacturing,HCMC,BBB,836000000000,326606723839,Real Estate,0.7012,2.103,2.084,0.0721,0.1722,0,3,0.04375,0.495436,0.4,966642689535,2,0.13125,62856829008,0
LN00458,CUS00332,Large Corporate,Construction,HCMC,BBB,2774000000000,117721210966,Receivables,0.6819,1.587,4.208,0.1712,0.0852,0,2,0.041124,0.488671,0.4,2821088484386,2,0.123372,170079064938,0
LN00459,CUS00583,Retail Mortgage,Technology,HCMC,AA,1967000000000,401907239228,Unsecured,1.108,1.595,6.901,0.0974,-0.0192,0,1,0.008591,0.837814,0.75,2268430429421,1,0.012886,16326668365,0
LN00460,CUS00409,Retail Mortgage,Real Estate,Hanoi,A,1325000000000,475895131449,Inventory,0.4419,1.773,1.439,0.0165,0.0689,0,0,0.012,0.404651,0.75,1681921348586,1,0.018,8167096938,0
LN00461,CUS00099,Large Corporate,Retail,Can Tho,AA,1169000000000,340442727020,Receivables,0.961,1.71,2.444,0.3886,0.074,35,0,0.007917,0.586354,0.4,1305177090808,2,0.02375,18175774944,0
LN00462,CUS00526,SME,Retail,Da Nang,BBB,1953000000000,235953123834,Receivables,0.4004,1.607,2.841,-0.0725,0.1259,0,0,0.025,0.390125,0.4,2047381249533,1,0.0375,19968363251,0
LN00463,CUS00308,SME,Retail,Can Tho,CCC,637000000000,266775871170,Unsecured,0.5655,1.665,4.559,0.1818,0.2164,0,3,0.542397,0.647932,0.4,743710348468,2,0.99,477054816818,0
LN00464,CUS00261,Large Corporate,Energy,Binh Duong,BBB,2258000000000,77764693305,Real Estate,0.8217,2.052,3.387,0.0086,0.1062,5,0,0.028244,0.537581,0.4,2289105877322,1,0.042366,34756132269,0
LN00465,CUS00272,Large Corporate,Agriculture,Da Nang,A,2711000000000,564689167522,Unsecured,0.9367,0.769,4.594,0.1324,0.0704,5,1,0.022433,0.777851,0.4,2936875667008,1,0.03365,51247763428,0
LN00466,CUS00415,Large Corporate,Manufacturing,Can Tho,CCC,2476000000000,288931751018,Real Estate,0.4835,1.528,1.876,0.2593,0.099,0,0,0.28,0.419212,0.4,2591572700407,1,0.42,304197453594,0
LN00467,CUS00193,Retail Mortgage,Healthcare,Can Tho,BB,2535000000000,927580876095,Inventory,0.6224,1.236,5.243,0.018,0.1015,0,0,0.069805,0.467847,0.75,3230685657071,1,0.104708,105508578221,0
LN00468,CUS00171,SME,Technology,HCMC,AA,992000000000,194535974704,Unsecured,0.7693,1.117,1.439,0.1353,0.1531,0,0,0.00533,0.719269,0.4,1069814389881,1,0.007995,4101405179,0
LN00469,CUS00508,Consumer Finance,Technology,Dong Nai,BB,82000000000,31726488836,Receivables,0.7347,1.612,0.796,-0.0641,0.0995,5,1,0.073333,0.507132,0.75,105794866627,1,0.11,3934478252,0
LN00470,CUS00020,Consumer Finance,Agriculture,Hai Phong,BB,1998000000000,359352622666,Real Estate,0.6579,0.92,3.012,0.4388,0.0213,35,0,0.099487,0.480268,0.75,2267514466999,2,0.298462,325030092114,0
LN00471,CUS00520,Large Corporate,Agriculture,HCMC,BB,1710000000000,684193687507,Unsecured,1.0572,2.315,2.273,-0.076,0.0463,5,0,0.059583,0.820018,0.4,1983677475002,1,0.089375,96921360218,0
LN00472,CUS00484,Consumer Finance,Transport,Can Tho,BB,2692000000000,567501264501,Unsecured,0.8963,2.454,1.697,-0.0643,0.1428,65,0,0.114583,0.763696,0.75,3117625948375,2,0.34375,818440843931,0
LN00473,CUS00215,SME,Manufacturing,Binh Duong,CCC,2831000000000,954512517819,Inventory,0.7976,1.549,3.796,0.3133,0.1568,130,0,0.913417,0.529176,0.4,3212805007127,3,0.913417,1552935634989,1
LN00474,CUS00576,SME,Real Estate,HCMC,AA,1464000000000,445960073036,Inventory,0.9729,2.296,5.669,-0.2463,0.0868,0,0,0.006601,0.590506,0.4,1642384029214,1,0.009902,6402235725,0
LN00475,CUS00114,Retail Mortgage,Transport,Hanoi,BBB,2283000000000,274807120849,Real Estate,0.8281,2.485,1.126,0.0541,0.0405,0,0,0.025,0.53984,0.75,2489105340636,1,0.0375,33592947466,0
LN00476,CUS00519,Retail Mortgage,Healthcare,Hai Phong,B,2305000000000,43532798742,Real Estate,0.2099,2.412,4.414,0.3526,-0.0376,0,0,0.14036,0.323464,0.75,2337649599056,1,0.21054,106132839026,0
LN00477,CUS00273,Large Corporate,Construction,Da Nang,BB,1372000000000,505749867317,Inventory,0.9462,2.058,5.554,0.0215,0.2417,0,0,0.071856,0.58116,0.4,1574299946926,1,0.107784,65742679557,0
LN00478,CUS00529,SME,Energy,Can Tho,BB,1007000000000,68702621863,Unsecured,0.8657,1.813,1.735,0.1243,0.2326,0,0,0.055,0.752997,0.4,1034481048745,1,0.0825,42842852488,0
LN00479,CUS00589,SME,Real Estate,Hanoi,BB,2941000000000,1067027414370,Real Estate,0.729,1.72,1.629,0.5483,0.1046,15,0,0.06875,0.505137,0.4,3367810965748,1,0.103125,116957835517,0
LN00480,CUS00626,Consumer Finance,Agriculture,HCMC,CCC,1648000000000,656896561850,Receivables,0.9112,1.46,0.488,0.0522,0.0217,0,1,0.35,0.568908,0.75,2140672421387,1,0.525,426245684160,0
LN00481,CUS00130,SME,Technology,Binh Duong,BB,2559000000000,907814745270,Cash,0.6714,1.106,5.059,-0.1236,0.0462,0,0,0.072741,0.335002,0.4,2922125898108,1,0.109111,71207120648,0
LN00482,CUS00312,Large Corporate,F&B,Dong Nai,CCC,2262000000000,317841731844,Cash,0.9249,1.378,4.875,0.4544,0.1147,0,0,0.343001,0.423704,0.4,2389136692737,1,0.514502,347216049356,0
LN00483,CUS00596,Large Corporate,Agriculture,Binh Duong,BBB,1529000000000,178725430931,Real Estate,0.5473,1.787,3.337,-0.3483,-0.0089,0,0,0.026012,0.441549,0.4,1600490172372,1,0.039018,18382682290,0
LN00484,CUS00529,Retail Mortgage,Agriculture,Binh Duong,BB,1436000000000,193344080268,Machinery,0.9325,1.296,0.97,-0.0087,0.0706,0,1,0.06875,0.576386,0.75,1581008060201,1,0.103125,62649838437,0
LN00485,CUS00405,SME,Transport,Can Tho,A,2916000000000,558593216039,Machinery,0.7751,1.927,2.542,0.1232,0.0971,5,0,0.013,0.521286,0.4,3139437286415,1,0.0195,21275083466,0
LN00486,CUS00526,SME,Technology,Can Tho,BBB,2824000000000,1183160050219,Receivables,0.9287,0.323,3.447,0.125,0.05,0,1,0.050135,0.575037,0.4,3297264020087,1,0.075202,95058000488,0
LN00487,CUS00384,SME,Retail,Da Nang,BB,644000000000,273591358794,Real Estate,0.3143,2.791,2.048,-0.0299,0.1656,0,0,0.055,0.360012,0.4,753436543517,1,0.0825,14918551378,0
LN00488,CUS00070,Retail Mortgage,Real Estate,Can Tho,BBB,2417000000000,458723966533,Machinery,1.0293,2.233,2.738,0.0561,0.1398,5,0,0.027083,0.610268,0.75,2761042974899,1,0.040625,45634784032,0
LN00489,CUS00334,SME,Technology,Hanoi,AA,1854000000000,751109684348,Cash,0.8944,1.187,2.842,-0.1612,0.0971,0,0,0.00505,0.413057,0.4,2154443873739,1,0.007575,4494037521,0
LN00490,CUS00646,SME,Healthcare,Can Tho,B,1621000000000,247282005145,Machinery,0.6136,2.586,3.792,-0.0559,0.1126,0,0,0.131409,0.464748,0.4,1719912802058,1,0.197113,105038417121,1
LN00491,CUS00545,SME,F&B,HCMC,B,2639000000000,664259445234,Real Estate,0.7483,2.514,2.791,0.0524,0.0431,0,2,0.18,0.511902,0.4,2904703778093,2,0.54,802938226333,0
LN00492,CUS00349,Retail Mortgage,F&B,Hai Phong,CCC,2892000000000,1091767157494,Machinery,0.7946,1.597,2.918,-0.0747,0.0753,0,0,0.28,0.528123,0.75,3710825368120,1,0.42,548735775757,0
LN00493,CUS00630,Retail Mortgage,Real Estate,Da Nang,A,1566000000000,181233190845,Inventory,0.9188,1.966,3.584,0.1674,0.0888,0,0,0.012841,0.571566,0.75,1701924893133,1,0.019262,12491279672,0
LN00494,CUS00243,Large Corporate,Real Estate,Hai Phong,A,1312000000000,84108708993,Real Estate,0.7366,2.132,2.527,0.4402,0.0285,0,0,0.012,0.507817,0.4,1345643483597,1,0.018,8200088836,0
LN00495,CUS00253,SME,Agriculture,Can Tho,BB,1105000000000,30149251012,Real Estate,0.4505,1.923,1.775,0.0983,0.107,0,2,0.0825,0.40767,0.4,1117059700404,2,0.2475,112709546803,0
